         Reward       Distance
        41.3300         0.2154
        15.4700         0.0978
        14.0350         0.0997
        85.3200         0.3932
        14.0350         0.0997
        15.2700         0.0990
        45.4550         0.2214
        15.5250         0.0974
        14.0350         0.0997
        14.0350         0.0997
        54.9150         0.2841
        15.6850         0.0993
        47.6100         0.2221
        14.0350         0.0997
        73.3600         0.3562
        14.0350         0.0997
        15.9650         0.0990
        14.0350         0.0997
        14.0350         0.0997
        14.0350         0.0997
        16.2250         0.0987
        45.5200         0.2284
        41.9050         0.2158
        15.1350         0.0962
        42.2100         0.2233
        39.3950         0.2142
        14.3550         0.0984
        60.1700         0.2841
        16.5550         0.0968
        14.8550         0.0971
        74.7750         0.3568
        57.1400         0.2841
        79.7750         0.3572
        95.4300         0.4533
       102.1800         0.4552
        14.8550         0.0971
        14.5850         0.0974
        15.5150         0.0993
        44.5300         0.2123
        49.0100         0.2284
        15.4800         0.1000
        39.1100         0.2135
        14.0350         0.0997
        77.4200         0.3568
       105.6250         0.4828
       102.4800         0.4457
        83.4400         0.3594
        14.0350         0.0997
        52.4550         0.2521
       101.3650         0.4473
        14.4650         0.0993
        45.2100         0.2202
        15.0350         0.0933
        14.0350         0.0997
        15.9800         0.0974
        14.0350         0.0997
        79.3650         0.3565
       110.7350         0.4780
        14.0350         0.0997
        41.4450         0.2158
        14.0350         0.0997
        53.0100         0.2569
        43.2100         0.2199
        14.0350         0.0997
        43.5050         0.2129
        58.1450         0.2841
        14.9650         0.0993
        47.2050         0.2284
        14.0350         0.0997
        96.7800         0.4511
        14.0350         0.0997
        87.3100         0.3600
        14.0350         0.0997
        99.9900         0.4518
        43.9400         0.2177
        43.8950         0.2284
        14.0350         0.0997
        52.3750         0.2525
        14.0350         0.0997
        16.6550         0.0965
        82.1950         0.3920
        47.4300         0.2284
        78.1950         0.3568
        39.1100         0.2135
        83.3450         0.3932
        14.5850         0.0974
        47.4200         0.2189
       101.6450         0.4805
        96.0500         0.4533
        48.6700         0.2224
       125.5200         0.5685
        79.5700         0.3562
        41.3500         0.2167
        96.9750         0.4473
        45.3700         0.2154
        57.9350         0.2556
        14.8250         0.0987
        14.0350         0.0997
       144.3050         0.6166
       121.6150         0.5596
        14.0350         0.0997
        14.6750         0.0927
        39.4800         0.2142
        39.1100         0.2145
        14.0350         0.0997
        51.4400         0.2610
        57.6150         0.2528
        16.9700         0.0952
        14.0350         0.0997
        16.2450         0.0962
        43.3100         0.2246
        14.0350         0.0997
        53.7600         0.2562
        52.1950         0.2559
        16.1300         0.0987
        14.0350         0.0997
        15.2350         0.0997
        39.9000         0.2091
        14.7200         0.0987
        14.8600         0.0987
        14.0350         0.0997
        16.6000         0.0984
        15.5600         0.0946
       102.3700         0.4467
        15.4250         0.0997
        61.7050         0.2841
        14.0350         0.0997
       114.8100         0.4831
        15.7950         0.0940
        45.3850         0.2224
        58.9650         0.2841
        49.9500         0.2233
        14.5500         0.0987
        51.9600         0.2537
        16.8850         0.0959
       148.3750         0.6118
        41.7850         0.2243
        79.2600         0.3584
        79.1250         0.3568
        14.6250         0.0981
        84.3750         0.3597
        61.3700         0.2749
        86.0450         0.3572
        60.5800         0.2616
        60.9500         0.2699
        14.5300         0.0949
        76.1200         0.3575
        14.5750         0.0981
        16.4050         0.0936
        76.2500         0.3562
        45.2400         0.2214
        15.5650         0.0984
        74.4750         0.3537
        15.9650         0.0990
        58.7550         0.2765
        15.9100         0.0924
        81.2750         0.3568
        79.1100         0.3572
        48.1450         0.2186
        15.6950         0.0987
        40.8400         0.2167
        56.5100         0.2648
        43.6750         0.2205
        44.0900         0.2205
        79.5600         0.3638
        15.0150         0.0993
        74.7150         0.3568
        52.9600         0.2581
        99.3500         0.4527
       100.8400         0.4495
        16.0350         0.0946
       107.2850         0.4457
       192.2900         0.8728
        80.7100         0.3644
        91.7950         0.4505
        14.3750         0.0997
        17.6050         0.0962
        15.2050         0.0971
        16.5050         0.0955
        46.3550         0.2199
        15.4700         0.0984
        56.6300         0.2841
       131.6500         0.5694
        14.3900         0.0933
        14.7250         0.0933
        54.7900         0.2841
        44.4650         0.2120
       102.7350         0.4780
       106.2700         0.4818
        54.0900         0.2578
        80.9000         0.3568
       124.3000         0.5704
        44.8050         0.2284
        15.1300         0.0949
        42.4400         0.2183
        44.9350         0.2186
        42.5550         0.2132
        47.6150         0.2224
        75.3000         0.3638
        45.0900         0.2196
        15.1300         0.0984
        47.5100         0.2237
        14.8250         0.0927
       180.5900         0.7814
        43.0450         0.2208
        42.5700         0.2284
        -0.1200         0.2284
       104.7300         0.4518
        42.2950         0.2192
        60.9650         0.2841
        15.0750         0.0981
        76.3650         0.3568
        57.7350         0.2607
        92.7500         0.4451
        48.0900         0.2196
        43.2000         0.2233
        99.4750         0.4527
        77.8700         0.3568
        54.8500         0.2841
        57.6050         0.2841
        78.5800         0.3559
        14.6550         0.0993
        46.9600         0.2189
        47.9500         0.2284
        46.7900         0.2284
        14.0800         0.0990
        14.1850         0.0990
        47.3850         0.2233
        45.0600         0.2256
       175.7600         0.7827
        43.1050         0.2284
        46.7150         0.2177
        43.0200         0.2284
        49.2950         0.2237
        14.3400         0.0930
        99.3250         0.4527
        75.5500         0.3568
       135.9900         0.6147
        81.2750         0.3565
        79.4400         0.3565
        49.0350         0.2534
       124.5200         0.5682
        60.1900         0.2841
        42.2400         0.2208
        14.2500         0.0984
        95.9450         0.4524
        52.3400         0.2610
        15.0350         0.0984
        80.5400         0.3597
       283.6400         1.0000
        41.7750         0.2170
        43.5800         0.2284
        15.5000         0.0984
        75.5600         0.3562
        43.1550         0.2221
        76.2450         0.3562
        41.2700         0.2135
        14.5800         0.0984
        42.4250         0.2173
        43.2450         0.2189
       103.4050         0.4802
        83.5000         0.3654
        80.9400         0.3553
       105.9250         0.4821
        15.3200         0.1000
        14.5800         0.0984
        75.9100         0.3562
        48.4550         0.2531
        55.8500         0.2651
       125.3550         0.5634
        14.7850         0.0981
       101.9150         0.4508
        14.9500         0.0984
        77.1900         0.3651
        43.7050         0.2199
        43.8650         0.2284
        52.6600         0.2841
