 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
    1788       -92.7007        27.2493          11.66       -79.0760         0.0000          7.333 2025-01-02T21:37:24
    1789        22.3737        22.7827           5.82        33.7650         0.0000          7.377 2025-01-02T21:37:25
    1790        -5.8596        10.9798          24.92        -0.3697         0.0000          7.270 2025-01-02T21:37:26
    1791       -97.3641        52.7767          12.53       -70.9758         0.0000          7.065 2025-01-02T21:37:26
    1792       -54.8015        15.8127          15.87       -46.8951         0.0000          7.079 2025-01-02T21:37:26
    1793        25.2638       100.5936          18.38        75.5606         0.0000          3.793 2025-01-02T21:37:26
    1794       338.2370       269.9035          34.53       473.1888         0.0000          4.516 2025-01-02T21:37:26
    1795       137.5726       132.8111          17.15       203.9782         0.0000          4.156 2025-01-02T21:37:27
    1796      -104.2066        39.3114          -1.10       -84.5510         0.0000          4.060 2025-01-02T21:37:27
    1797       -19.6010        29.4790           1.20        -4.8615         0.0000          3.988 2025-01-02T21:37:27
    1798      -166.3267        72.8027          -1.10      -129.9253         0.0000          4.194 2025-01-02T21:37:28
    1799        30.2880        42.3417          27.30        51.4588         0.0000          4.194 2025-01-02T21:37:28
    1801        55.3300        66.4864          12.41        88.5732         0.0000          4.210 2025-01-02T21:37:29
    1802       109.9963        47.6129          10.60       133.8027         0.0000          3.881 2025-01-02T21:37:30
    1803      -109.3733        62.6927          20.64       -78.0270         0.0000          4.002 2025-01-02T21:37:30
    1804      -223.0251       144.0585          -0.50      -150.9959         0.0000          3.929 2025-01-02T21:37:30
    1805        87.4046        49.3690          34.68       112.0891         0.0000          3.908 2025-01-02T21:37:30
    1800       -76.9739       182.8138           5.43        14.4330         0.0000          4.117 2025-01-02T21:37:30
    1806       315.0396       396.3036          33.76       513.1913         0.0000          4.042 2025-01-02T21:37:30
    1807        63.2118        86.0463           9.38       106.2349         0.0000          4.038 2025-01-02T21:37:31
    1808      -117.4162        68.5828          -5.26       -83.1248         0.0000          1.159 2025-01-02T21:37:31
    1809       -89.2451        29.5047          -1.10       -74.4927         0.0000          4.059 2025-01-02T21:37:31
    1810       300.5390       274.1874          37.82       437.6327         0.0000          4.051 2025-01-02T21:37:31
    1811       -73.6847        89.1865           1.40       -29.0915         0.0000          0.984 2025-01-02T21:37:32
    1812       -51.7134        87.5179           6.48        -7.9545         0.0000          2.323 2025-01-02T21:37:32
    1813       -72.6719        54.5884          -4.18       -45.3777         0.0000          0.578 2025-01-02T21:37:32
    1814      -207.2382        83.2962          -1.10      -165.5901         0.0000          4.064 2025-01-02T21:37:32
    1815        11.5570        84.4978          13.65        53.8059         0.0000          2.603 2025-01-02T21:37:32
    1816       -58.0103        23.1898          14.69       -46.4154         0.0000          4.367 2025-01-02T21:37:33
    1817       -90.8365        32.0611          -1.10       -74.8059         0.0000          4.050 2025-01-02T21:37:33
    1818       257.6578       277.0799          23.86       396.1977         0.0000          4.001 2025-01-02T21:37:34
    1819        31.3489        29.9891          30.05        46.3435         0.0000          3.977 2025-01-02T21:37:35
    1820       -49.2749        26.2859          26.84       -36.1319         0.0000          6.555 2025-01-02T21:37:35
    1821       232.9550       163.2462          32.68       314.5781         0.0000          4.516 2025-01-02T21:37:35
    1822      -235.1978       262.1644          15.79      -104.1156         0.0000          3.505 2025-01-02T21:37:35
    1823       -78.7858        23.8786          -1.10       -66.8466         0.0000          4.356 2025-01-02T21:37:35
    1824        87.0923        31.9121          32.61       103.0484         0.0000          3.948 2025-01-02T21:37:36
    1825      -293.7952       314.5384          14.48      -136.5260         0.0000          3.951 2025-01-02T21:37:36
    1826       159.9527       134.0214          16.75       226.9634         0.0000          4.108 2025-01-02T21:37:36
    1827       -26.3933        62.6544          27.95         4.9339         0.0000          4.381 2025-01-02T21:37:37
    1828       290.7031       303.0165          31.31       442.2113         0.0000          3.967 2025-01-02T21:37:37
    1829        77.0584        54.2025          11.42       104.1597         0.0000          4.429 2025-01-02T21:37:37
    1830       179.3675       119.8361          20.49       239.2856         0.0000          4.028 2025-01-02T21:37:38
    1831        44.9563        96.7488          21.66        93.3307         0.0000          3.218 2025-01-02T21:37:38
    1832      -103.5740        24.7715           5.30       -91.1883         0.0000          4.260 2025-01-02T21:37:39
    1833        21.9849        83.7810          15.88        63.8754         0.0000          3.459 2025-01-02T21:37:39
    1834       -58.2893        34.4418           8.75       -41.0685         0.0000          2.416 2025-01-02T21:37:39
    1835        83.7262        44.0859          20.34       105.7692         0.0000          4.732 2025-01-02T21:37:39
    1836       -70.0355        19.6372          -1.10       -60.2169         0.0000          4.134 2025-01-02T21:37:40
    1837       -35.4028        96.1345           2.26        12.6645         0.0000          2.565 2025-01-02T21:37:40
    1838       -16.2132         8.1579          27.69       -12.1343         0.0000          4.636 2025-01-02T21:37:40
    1839        74.1031        30.0578          35.69        89.1320         0.0000          4.331 2025-01-02T21:37:40
    1840       149.4566       147.6140          18.41       223.2636         0.0000          4.675 2025-01-02T21:37:41
    1841      -248.8317       371.8484          -1.10       -62.9075         0.0000          4.237 2025-01-02T21:37:41
    1842       -91.9228       114.4423          -4.33       -34.7016         0.0000          0.644 2025-01-02T21:37:42
    1843      -114.3154       195.4508          14.69       -16.5900         0.0000          2.532 2025-01-02T21:37:42
    1844        15.1215        36.0172          30.14        33.1301         0.0000          4.152 2025-01-02T21:37:42
    1845       302.6336       244.7911          33.57       425.0291         0.0000          4.675 2025-01-02T21:37:42
    1846       -35.3941        90.5818          -5.94         9.8969         0.0000          3.545 2025-01-02T21:37:43
    1847       308.6906       360.5370          28.38       488.9590         0.0000          3.972 2025-01-02T21:37:43
    1848        86.6741        46.7314          34.16       110.0398         0.0000          3.868 2025-01-02T21:37:43
    1849       102.9350        81.0606          26.81       143.4653         0.0000          3.960 2025-01-02T21:37:44
    1850       -70.1166        20.4565          -1.10       -59.8884         0.0000          4.169 2025-01-02T21:37:44
    1851        82.4396        35.0129          34.16        99.9461         0.0000          4.299 2025-01-02T21:37:44
    1852       361.0372       337.0318          31.36       529.5531         0.0000          4.053 2025-01-02T21:37:44
    1853      -175.9251       211.3519          16.93       -70.2492         0.0000          2.722 2025-01-02T21:37:45
    1854      -255.1525       414.0571          -1.10       -48.1239         0.0000          3.880 2025-01-02T21:37:45
    1855      -144.8094       299.1409          13.16         4.7611         0.0000          2.695 2025-01-02T21:37:45
    1856       -34.1827        92.4619          15.09        12.0482         0.0000          3.176 2025-01-02T21:37:45
    1857       -13.5051         9.3403          29.04        -8.8350         0.0000          3.884 2025-01-02T21:37:46
    1858        48.9715        22.9322          32.98        60.4376         0.0000          3.764 2025-01-02T21:37:47
    1859         0.3886        46.4896          17.30        23.6334         0.0000          3.884 2025-01-02T21:37:47
    1860        13.7569       159.4389          27.07        93.4764         0.0000          4.179 2025-01-02T21:37:47
    1861      -146.6350       232.4962          14.69       -30.3869         0.0000          2.538 2025-01-02T21:37:48
    1862       -33.2103         8.0985           5.35       -29.1610         0.0000          3.966 2025-01-02T21:37:48
    1863       -75.2917        24.4525          -1.10       -63.0654         0.0000          4.158 2025-01-02T21:37:48
    1864        92.3643        69.1996          20.72       126.9641         0.0000          4.132 2025-01-02T21:37:48
    1865       310.9163       275.1009          33.96       448.4667         0.0000          4.101 2025-01-02T21:37:49
    1866        66.5899        22.4963          34.02        77.8380         0.0000          3.894 2025-01-02T21:37:49
    1867      -263.8573       438.2172          -1.10       -44.7487         0.0000          3.891 2025-01-02T21:37:49
    1868       -92.7981       120.9916          18.59       -32.3023         0.0000          3.686 2025-01-02T21:37:49
    1869        86.2584        32.1480          36.41       102.3325         0.0000          3.994 2025-01-02T21:37:49
    1870       -36.9654       106.9588          13.45        16.5140         0.0000          2.939 2025-01-02T21:37:50
    1871       -91.5165        78.6298           7.31       -52.2016         0.0000          1.417 2025-01-02T21:37:50
    1872      1271.9258      6809.1948          72.91      4676.5234         0.0000          3.531 2025-01-02T21:37:51
    1873       251.7961       202.7651          31.26       353.1787         0.0000          3.933 2025-01-02T21:37:51
    1874        24.6425       150.7879           5.06       100.0364         0.0000          3.483 2025-01-02T21:37:51
    1875      -127.3709       208.5747          15.03       -23.0836         0.0000          2.378 2025-01-02T21:37:52
    1876         5.7305         8.2204          31.08         9.8407         0.0000          4.048 2025-01-02T21:37:52
    1877       -85.3816        30.8089          -1.10       -69.9772         0.0000          3.977 2025-01-02T21:37:52
    1878       119.2330        47.8187           1.40       143.1423         0.0000          4.031 2025-01-02T21:37:52
    1879        60.6496        28.6351          17.23        74.9671         0.0000          3.966 2025-01-02T21:37:53
    1881      -278.9537       361.7410          15.84       -98.0832         0.0000          3.246 2025-01-02T21:37:53
    1880      -263.8134       432.1643          -1.10       -47.7312         0.0000          4.089 2025-01-02T21:37:53
    1882       -45.9858        86.2319           3.60        -2.8699         0.0000          1.080 2025-01-02T21:37:53
    1883        53.0874        40.6855          13.73        73.4301         0.0000          4.117 2025-01-02T21:37:53
    1884      -146.5280       219.8325          16.64       -36.6118         0.0000          2.719 2025-01-02T21:37:54
    1885      -145.4311       236.1439          15.50       -27.3591         0.0000          2.545 2025-01-02T21:37:54
    1886        81.6471        41.8175          35.33       102.5558         0.0000          6.938 2025-01-02T21:37:57
    1887        18.4837       109.9708          20.52        73.4691         0.0000          5.837 2025-01-02T21:37:57
    1888         0.3216         6.6123          32.08         3.6277         0.0000          6.982 2025-01-02T21:37:59
    1889       -84.9798        30.4201          15.78       -69.7698         0.0000          7.224 2025-01-02T21:37:59
    1890       235.0612       336.1237          23.17       403.1230         0.0000          7.172 2025-01-02T21:37:59
    1891        74.9126        65.6797           3.20       107.7525         0.0000          7.195 2025-01-02T21:38:00
    1892      -151.5833       218.9497          16.23       -42.1085         0.0000          6.044 2025-01-02T21:38:00
    1893      -247.4932       396.9166          -1.10       -49.0349         0.0000          7.075 2025-01-02T21:38:00
    1894      -183.0238       261.1296          15.46       -52.4590         0.0000          3.434 2025-01-02T21:38:00
    1895        -6.0291        26.5175          31.14         7.2296         0.0000          7.462 2025-01-02T21:38:00
    1896       -48.8833        82.3917           0.77        -7.6875         0.0000          0.940 2025-01-02T21:38:01
    1897       207.4632       254.1650          22.60       334.5457         0.0000          7.346 2025-01-02T21:38:01
    1898       -73.2216        32.5065          23.16       -56.9684         0.0000          7.318 2025-01-02T21:38:01
    1899       -20.8531        10.1865          28.74       -15.7599         0.0000          7.851 2025-01-02T21:38:01
    1901        -1.0273       184.8951          16.08        91.4203         0.0000          2.961 2025-01-02T21:38:02
    1902       -63.0092        95.9560          10.47       -15.0312         0.0000          2.114 2025-01-02T21:38:03
    1900       239.6149       253.6772          26.52       366.4535         0.0000          4.544 2025-01-02T21:38:03
    1903        77.6759        67.0733          24.39       111.2125         0.0000          4.889 2025-01-02T21:38:03
    1904       265.1926       298.6697          23.13       414.5275         0.0000          4.620 2025-01-02T21:38:04
    1905      -125.5639       196.9022          15.54       -27.1128         0.0000          3.405 2025-01-02T21:38:04
    1906        41.2235        24.6933          31.99        53.5702         0.0000          4.389 2025-01-02T21:38:05
    1907       -61.0869        17.5150          14.71       -52.3294         0.0000          4.457 2025-01-02T21:38:05
    1908        96.5460        43.3066          34.03       118.1994         0.0000          5.647 2025-01-02T21:38:05
    1909         4.0144        96.1704          19.90        52.0996         0.0000          5.487 2025-01-02T21:38:06
    1910       -49.6244        37.4346          17.98       -30.9071         0.0000          4.617 2025-01-02T21:38:06
    1911       -79.3058       158.5797          15.19        -0.0159         0.0000          3.692 2025-01-02T21:38:06
    1912       -45.5666        36.3831          24.37       -27.3750         0.0000          5.447 2025-01-02T21:38:06
    1913        -1.8979       126.6156          17.14        61.4099         0.0000          2.828 2025-01-02T21:38:06
    1914       -13.2869       198.5514          17.13        85.9888         0.0000          5.149 2025-01-02T21:38:07
    1915       -72.1757        15.9652          -1.10       -64.1931         0.0000          4.348 2025-01-02T21:38:08
    1916       139.5396        74.0166          36.46       176.5479         0.0000          5.202 2025-01-02T21:38:08
    1917       -72.6391       146.1698          15.19         0.4458         0.0000          2.653 2025-01-02T21:38:08
    1918       -68.5511       137.9859          15.19         0.4419         0.0000          2.656 2025-01-02T21:38:08
    1919       123.5036        65.6905          34.90       156.3489         0.0000          4.521 2025-01-02T21:38:09
    1920      -170.3667        89.0371           9.91      -125.8481         0.0000          4.051 2025-01-02T21:38:09
    1921       145.1802       143.2419          16.24       216.8011         0.0000          4.402 2025-01-02T21:38:09
    1922       -53.3051        75.6549           4.97       -15.4777         0.0000          1.144 2025-01-02T21:38:09
    1923       -14.9621        44.0677          16.36         7.0718         0.0000          4.035 2025-01-02T21:38:09
    1924        28.7847        37.4916          11.47        47.5305         0.0000          4.037 2025-01-02T21:38:10
    1925       103.8083        44.7014          33.10       126.1590         0.0000          4.084 2025-01-02T21:38:10
    1926       -64.6656       128.0578          15.19        -0.6367         0.0000          2.400 2025-01-02T21:38:11
    1927        19.5216        41.7286          12.20        40.3859         0.0000          4.268 2025-01-02T21:38:11
    1928       -62.1631       123.0840          15.19        -0.6212         0.0000          2.302 2025-01-02T21:38:11
    1929       103.0236        48.7883          33.10       127.4177         0.0000          4.189 2025-01-02T21:38:11
    1930       -85.7859        19.1801          -1.10       -76.1958         0.0000          3.951 2025-01-02T21:38:12
    1931      -183.2764       402.7405           2.17        18.0938         0.0000          3.015 2025-01-02T21:38:12
    1932       -23.8476        75.6020          13.07        13.9535         0.0000          1.844 2025-01-02T21:38:12
    1933        -3.6459        45.2826          11.95        18.9954         0.0000          3.779 2025-01-02T21:38:13
    1934        59.5711        29.0200          16.38        74.0811         0.0000          4.117 2025-01-02T21:38:13
    1935       -60.8501       114.3098          15.19        -3.6952         0.0000          2.386 2025-01-02T21:38:13
    1936       -58.2657       109.4172          15.19        -3.5571         0.0000          2.397 2025-01-02T21:38:13
    1937       139.1571       171.0010          19.22       224.6576         0.0000          3.906 2025-01-02T21:38:13
    1938       167.7543       109.5387          35.83       222.5237         0.0000          4.246 2025-01-02T21:38:14
    1939       110.7312       154.5907          10.00       188.0266         0.0000          3.885 2025-01-02T21:38:14
    1940       -96.2559       101.3033          17.09       -45.6043         0.0000          2.528 2025-01-02T21:38:15
    1941        67.5172       179.7164          14.89       157.3755         0.0000          4.632 2025-01-02T21:38:15
    1942       109.3834        88.7364          19.94       153.7516         0.0000          4.527 2025-01-02T21:38:15
    1943       -59.1780       105.0377          15.19        -6.6592         0.0000          2.439 2025-01-02T21:38:15
    1944       -56.8982       101.7359          15.19        -6.0302         0.0000          2.498 2025-01-02T21:38:16
    1945       -68.4998       156.2464          12.85         9.6234         0.0000          2.573 2025-01-02T21:38:16
    1946      -140.9058       100.0553          -5.81       -90.8782         0.0000          3.518 2025-01-02T21:38:16
    1947       -65.5993        10.7256          -1.10       -60.2365         0.0000          4.503 2025-01-02T21:38:16
    1948       205.3715       264.3439          28.47       337.5435         0.0000          4.048 2025-01-02T21:38:17
    1949       144.9125       111.8939          34.85       200.8595         0.0000          4.615 2025-01-02T21:38:17
    1950       -84.2293       106.5240          -1.38       -30.9673         0.0000          0.665 2025-01-02T21:38:17
    1951        77.7482        72.4485          23.59       113.9725         0.0000          3.899 2025-01-02T21:38:17
    1952        20.9069        48.2092          11.90        45.0115         0.0000          4.519 2025-01-02T21:38:18
    1953       -61.3588       106.5316          17.37        -8.0930         0.0000          2.824 2025-01-02T21:38:18
    1954       -24.6197        65.3920           7.18         8.0763         0.0000          1.390 2025-01-02T21:38:18
    1955       -57.4934        96.4003          17.63        -9.2932         0.0000          2.859 2025-01-02T21:38:18
    1956       112.7093        83.6162          32.08       154.5174         0.0000          3.880 2025-01-02T21:38:19
    1957      -227.3570       236.5324          -0.25      -109.0908         0.0000          3.984 2025-01-02T21:38:19
    1959       -18.5364         2.0277          -0.70       -17.5225         0.0000          4.288 2025-01-02T21:38:20
    1958      -140.0030       140.2102          17.95       -69.8980         0.0000          3.650 2025-01-02T21:38:20
    1960         1.8609       130.4888          16.77        67.1053         0.0000          2.735 2025-01-02T21:38:20
    1961       106.5785        45.3224          30.84       129.2397         0.0000          4.168 2025-01-02T21:38:20
    1962         3.4104        80.5314          13.32        43.6761         0.0000          2.003 2025-01-02T21:38:21
    1963       138.7475       156.5613          10.35       217.0282         0.0000          4.772 2025-01-02T21:38:21
    1964       107.7733        51.6575          29.82       133.6020         0.0000          3.899 2025-01-02T21:38:21
    1965       -36.9605        86.3535           4.17         6.2163         0.0000          1.979 2025-01-02T21:38:22
    1966        90.8333        61.2413          30.85       121.4540         0.0000          3.932 2025-01-02T21:38:22
    1968        24.0198       189.3949          12.00       118.7172         0.0000          5.173 2025-01-02T21:38:23
    1967       270.6451       248.3036          35.90       394.7969         0.0000          3.972 2025-01-02T21:38:23
    1969       120.8749        67.4984          30.86       154.6241         0.0000          5.134 2025-01-02T21:38:23
    1970        93.1147        63.3276          30.85       124.7785         0.0000          5.334 2025-01-02T21:38:24
    1971       168.5456       104.3547          33.42       220.7230         0.0000          4.119 2025-01-02T21:38:24
    1972       116.0510        77.9996          32.93       155.0508         0.0000          3.972 2025-01-02T21:38:25
    1973        12.9231        22.9263          19.14        24.3862         0.0000          4.077 2025-01-02T21:38:25
    1974        87.9831        34.1322          29.54       105.0492         0.0000          5.925 2025-01-02T21:38:26
    1975        16.7894        15.7336          24.66        24.6562         0.0000          4.010 2025-01-02T21:38:26
    1976        62.4913       164.1581          10.39       144.5703         0.0000          2.367 2025-01-02T21:38:26
    1977       -82.4760        45.8065          12.62       -59.5727         0.0000          5.649 2025-01-02T21:38:26
    1978      -231.5457       280.3677           2.08       -91.3619         0.0000          4.027 2025-01-02T21:38:26
    1979       330.4553       416.4799          37.99       538.6953         0.0000          5.445 2025-01-02T21:38:26
    1980       -72.1158        55.6956           2.03       -44.2680         0.0000          0.974 2025-01-02T21:38:27
    1981       195.7108       204.8490          25.63       298.1353         0.0000          4.932 2025-01-02T21:38:28
    1982       111.0468        52.5046          24.62       137.2991         0.0000          4.946 2025-01-02T21:38:28
    1983       140.1046        76.3371          23.51       178.2731         0.0000          4.330 2025-01-02T21:38:29
    1984      -233.6270       291.8686           2.08       -87.6928         0.0000          4.920 2025-01-02T21:38:29
    1985       -57.8330        61.4394          -2.28       -27.1133         0.0000          0.518 2025-01-02T21:38:29
    1986       -26.7913        37.4222          -3.82        -8.0802         0.0000          0.295 2025-01-02T21:38:29
    1987         9.7494        35.8910          17.90        27.6949         0.0000          4.337 2025-01-02T21:38:29
    1988       -35.8049        77.4612          -2.67         2.9257         0.0000          3.369 2025-01-02T21:38:32
    1989       164.1353       182.3255          21.06       255.2981         0.0000          7.254 2025-01-02T21:38:32
    1990       -66.3351        37.2100          16.35       -47.7301         0.0000          7.238 2025-01-02T21:38:33
    1991       -46.5340        38.2448           8.38       -27.4116         0.0000          4.686 2025-01-02T21:38:33
    1992        99.8481        45.6468          28.07       122.6715         0.0000          7.318 2025-01-02T21:38:33
    1993        58.2678        14.7689          31.75        65.6522         0.0000          7.446 2025-01-02T21:38:33
    1994        -9.4553        31.9045          10.20         6.4969         0.0000          7.160 2025-01-02T21:38:33
    1995      -256.7018       369.4835          -1.10       -71.9601         0.0000          7.102 2025-01-02T21:38:33
    1996       -69.9170       105.9430           2.61       -16.9455         0.0000          1.297 2025-01-02T21:38:34
    1997        73.2695        48.1987          32.78        97.3689         0.0000          6.793 2025-01-02T21:38:34
    1998      -268.2660       400.4261          -1.10       -68.0529         0.0000          6.697 2025-01-02T21:38:35
    1999      -289.6620       272.4529          17.55      -153.4355         0.0000          6.556 2025-01-02T21:38:35
    2001        30.2793        31.0654          32.41        45.8120         0.0000          4.072 2025-01-02T21:38:36
    2002      -284.7312       376.9454          -0.85       -96.2585         0.0000          4.089 2025-01-02T21:38:37
    2003       -37.4916        72.6274          15.41        -1.1779         0.0000          2.389 2025-01-02T21:38:37
    2004        63.3669        32.6834          36.39        79.7086         0.0000          4.053 2025-01-02T21:38:37
    2005        58.1148       134.8615          16.75       125.5456         0.0000          4.196 2025-01-02T21:38:37
    2006       261.2905       259.4115          36.69       390.9962         0.0000          4.246 2025-01-02T21:38:37
    2007        -9.1469       108.2314          22.58        44.9688         0.0000          4.109 2025-01-02T21:38:37
    2008        43.7487        84.1725          24.30        85.8350         0.0000          4.089 2025-01-02T21:38:37
    2009      -252.5080       333.8840          15.53       -85.5660         0.0000          3.329 2025-01-02T21:38:37
    2000        90.5116        60.9187          34.66       120.9710         0.0000          7.052 2025-01-02T21:38:37
    2010       -24.3524        51.9401          -3.03         1.6176         0.0000          0.315 2025-01-02T21:38:38
    2011       -92.5396       131.9096           6.62       -26.5848         0.0000          1.632 2025-01-02T21:38:39
    2012        49.1662        89.4426          24.62        93.8876         0.0000          4.000 2025-01-02T21:38:39
    2013        -9.7397        23.1466          -4.20         1.8336         0.0000          0.182 2025-01-02T21:38:40
    2014       -23.8205         8.2352          31.34       -19.7029         0.0000          4.107 2025-01-02T21:38:40
    2015      -331.4537       837.7221          -5.70        87.4074         0.0000          2.885 2025-01-02T21:38:40
    2016      -167.7462       175.5914          15.51       -79.9505         0.0000          3.666 2025-01-02T21:38:40
    2017         0.3838        42.3444          20.25        21.5560         0.0000          4.171 2025-01-02T21:38:41
    2018       -16.1174        21.3441          -4.21        -5.4453         0.0000          0.178 2025-01-02T21:38:41
    2019      -408.1521       918.1160          -4.12        50.9059         0.0000          3.621 2025-01-02T21:38:41
    2020       -39.4341        38.2177          31.21       -20.3252         0.0000          4.379 2025-01-02T21:38:41
    2021      -155.3573       275.5872          19.72       -17.5637         0.0000          3.357 2025-01-02T21:38:41
    2022       -20.5014        33.4996          13.85        -3.7516         0.0000          4.464 2025-01-02T21:38:41
    2023        12.0613        37.0724          19.66        30.5975         0.0000          5.659 2025-01-02T21:38:42
    2024      -125.5256        82.3814          24.17       -84.3349         0.0000          4.496 2025-01-02T21:38:42
    2025      -153.8076       286.4684          19.28       -10.5734         0.0000          2.900 2025-01-02T21:38:42
    2026       -97.4454       104.4232          15.09       -45.2338         0.0000          3.229 2025-01-02T21:38:43
    2027      -102.8292        68.9166          26.60       -68.3709         0.0000          4.081 2025-01-02T21:38:43
    2028       -38.8965        69.6202          16.25        -4.0864         0.0000          2.460 2025-01-02T21:38:43
    2029      -174.3102       285.4174          17.84       -31.6015         0.0000          2.774 2025-01-02T21:38:44
    2030       -43.2635        94.8476           2.39         4.1603         0.0000          2.159 2025-01-02T21:38:44
    2031      -202.7084       291.5174          17.91       -56.9497         0.0000          2.972 2025-01-02T21:38:44
    2032       -34.2796        27.5909          31.96       -20.4842         0.0000          4.043 2025-01-02T21:38:44
    2033      -150.7036       274.1616          19.72       -13.6228         0.0000          3.173 2025-01-02T21:38:44
    2034        33.6055        17.9221          35.38        42.5666         0.0000          4.052 2025-01-02T21:38:44
    2035       -57.7419        82.8271          20.15       -16.3284         0.0000          2.709 2025-01-02T21:38:45
    2036        89.7475       102.6052          27.44       141.0502         0.0000          3.984 2025-01-02T21:38:45
    2037      -146.8582       265.7322          19.72       -13.9921         0.0000          3.086 2025-01-02T21:38:46
    2038      -184.0826       289.3421          16.35       -39.4115         0.0000          2.647 2025-01-02T21:38:46
    2039        37.9620        21.7810          34.54        48.8525         0.0000          3.891 2025-01-02T21:38:47
    2040       110.1105        60.5511          31.42       140.3860         0.0000          4.015 2025-01-02T21:38:47
    2041       -31.7714        21.4126          31.87       -21.0651         0.0000          3.859 2025-01-02T21:38:47
    2042      -134.0253       233.1185          19.72       -17.4661         0.0000          3.176 2025-01-02T21:38:47
    2043        53.5149        18.7995          36.72        62.9146         0.0000          4.044 2025-01-02T21:38:48
    2044       -76.3946        38.9237          14.51       -56.9327         0.0000          3.979 2025-01-02T21:38:48
    2045         2.1031        17.9330          31.96        11.0696         0.0000          4.149 2025-01-02T21:38:48
    2046        62.7266        41.4332          18.34        83.4432         0.0000          3.870 2025-01-02T21:38:48
    2047      -126.3140       225.6327          19.28       -13.4976         0.0000          3.011 2025-01-02T21:38:49
    2048        19.7879        22.1002          32.21        30.8379         0.0000          4.002 2025-01-02T21:38:49
    2049      -193.6020       247.6613          16.52       -69.7714         0.0000          3.003 2025-01-02T21:38:49
    2050       200.1513       288.1886          30.27       344.2456         0.0000          4.079 2025-01-02T21:38:49
    2051      -112.1964       228.8013          16.23         2.2043         0.0000          2.604 2025-01-02T21:38:50
    2052       -35.3685        47.6825           6.93       -11.5272         0.0000          2.215 2025-01-02T21:38:50
    2053       -18.3358        94.6439           5.59        28.9861         0.0000          1.911 2025-01-02T21:38:50
    2054      -159.1162       104.5991           6.69      -106.8166         0.0000          3.961 2025-01-02T21:38:51
    2055        40.6257        79.5890          19.61        80.4203         0.0000          3.582 2025-01-02T21:38:51
    2056       255.7083       327.0255          28.02       419.2211         0.0000          4.093 2025-01-02T21:38:51
    2057       -96.3633       183.3414          16.06        -4.6926         0.0000          2.552 2025-01-02T21:38:51
    2058        41.5953        72.7505          11.71        77.9706         0.0000          4.057 2025-01-02T21:38:52
    2059       -53.5750        75.1395           1.55       -16.0052         0.0000          0.991 2025-01-02T21:38:52
    2060         4.1516        44.3680          17.53        26.3356         0.0000          4.163 2025-01-02T21:38:52
    2061      -174.9206       216.7840          16.64       -66.5286         0.0000          2.953 2025-01-02T21:38:52
    2062      -119.7822       149.8885          18.37       -44.8379         0.0000          3.039 2025-01-02T21:38:52
    2063       129.0640        64.5668          26.37       161.3474         0.0000          4.081 2025-01-02T21:38:53
    2064       -94.1210       191.5587          15.79         1.6583         0.0000          2.887 2025-01-02T21:38:53
    2065       -81.0814       152.3301          15.62        -4.9164         0.0000          2.739 2025-01-02T21:38:54
    2066       119.7449        49.5986          34.10       144.5442         0.0000          4.123 2025-01-02T21:38:54
    2067        88.3749        35.1559          34.11       105.9529         0.0000          4.176 2025-01-02T21:38:54
    2068       124.8846       101.2372          15.12       175.5032         0.0000          4.083 2025-01-02T21:38:55
    2069        20.1249         8.2693          28.99        24.2595         0.0000          4.097 2025-01-02T21:38:55
    2070      -117.1468       161.2053          15.29       -36.5441         0.0000          2.988 2025-01-02T21:38:55
    2071       -17.5027        89.2768           3.14        27.1356         0.0000          3.437 2025-01-02T21:38:56
    2072        86.5686       186.2351          16.21       179.6861         0.0000          4.193 2025-01-02T21:38:56
    2073       282.1316       595.9173          31.04       580.0902         0.0000          4.114 2025-01-02T21:38:56
    2074        79.4434        37.3720          29.13        98.1294         0.0000          4.150 2025-01-02T21:38:56
    2075        61.8280        40.9737          30.09        82.3148         0.0000          4.404 2025-01-02T21:38:57
    2076        75.6928        52.4687          32.32       101.9271         0.0000          4.124 2025-01-02T21:38:57
    2077      -105.7714       194.5449           4.24        -8.4990         0.0000          2.573 2025-01-02T21:38:57
    2078       129.8557       107.5629          34.46       183.6371         0.0000          4.001 2025-01-02T21:38:58
    2079       -57.8993        42.5993          11.01       -36.5996         0.0000          4.017 2025-01-02T21:38:58
    2080       248.0958       233.8750          28.02       365.0333         0.0000          4.135 2025-01-02T21:38:58
    2081        33.7795        21.7116          21.23        44.6353         0.0000          4.002 2025-01-02T21:38:59
    2082         4.5090       103.7526          18.10        56.3853         0.0000          3.004 2025-01-02T21:38:59
    2083         0.1549        15.7290          23.08         8.0194         0.0000          4.238 2025-01-02T21:39:00
    2084        41.6365        79.4150          17.20        81.3440         0.0000          3.034 2025-01-02T21:39:00
    2085        17.5469        61.6639          18.20        48.3788         0.0000          3.576 2025-01-02T21:39:00
    2086        18.8514        35.9484          19.85        36.8256         0.0000          3.990 2025-01-02T21:39:00
    2087       129.2428        56.0949          31.81       157.2902         0.0000          4.259 2025-01-02T21:39:00
    2088       202.1440       130.2059          33.75       267.2469         0.0000          4.166 2025-01-02T21:39:00
    2089       -42.2779        54.6191           1.84       -14.9684         0.0000          2.300 2025-01-02T21:39:01
