 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
      70       -28.4171         2.6197           1.00       -27.1073         0.0000         16.757 2025-01-04T12:27:58
      71       -45.9925         3.5209           0.00       -44.2320         0.0000         16.706 2025-01-04T12:27:58
      72       -43.9451         3.1874           0.00       -42.3513         0.0000         16.576 2025-01-04T12:27:58
      73       -53.4487         4.6371           0.00       -51.1302         0.0000         16.924 2025-01-04T12:28:00
      74       -48.0427         3.7980           0.00       -46.1437         0.0000         16.756 2025-01-04T12:28:01
      75       -37.8264         6.9023           0.00       -34.3752         0.0000         12.109 2025-01-04T12:28:05
      76       -36.9980         6.9580           0.00       -33.5189         0.0000         13.600 2025-01-04T12:28:09
      77       -12.6894         0.3271           0.00       -12.5259         0.0000         16.576 2025-01-04T12:28:13
      78       -23.1421         0.9306           0.00       -22.6768         0.0000         16.468 2025-01-04T12:28:13
      79       -13.4388         0.4260           0.00       -13.2258         0.0000         16.828 2025-01-04T12:28:14
      80       -14.1331         0.3915           0.00       -13.9374         0.0000         16.572 2025-01-04T12:28:14
      81        -4.6093         0.0957           0.00        -4.5615         0.0000         16.410 2025-01-04T12:28:14
      82        -5.7834         0.1007           0.00        -5.7331         0.0000         16.552 2025-01-04T12:28:15
      83       -25.5648         1.1273           0.00       -25.0012         0.0000         17.102 2025-01-04T12:28:15
      84         0.3256         0.0281           0.00         0.3396         0.0000         16.467 2025-01-04T12:28:15
      85       -10.4054         0.2266           0.00       -10.2922         0.0000         16.420 2025-01-04T12:28:16
      86         4.9707         0.0926           0.00         5.0169         0.0000         16.699 2025-01-04T12:28:18
      87        52.2557         6.0747           2.00        55.2931         0.0000         16.469 2025-01-04T12:28:21
      88         3.9144         4.9114           0.00         6.3701         0.0000         12.582 2025-01-04T12:28:22
      89         6.3909         0.0763           0.00         6.4291         0.0000         16.689 2025-01-04T12:28:30
      90        67.5113         9.2770           2.00        72.1498         0.0000         16.504 2025-01-04T12:28:30
      91        26.7601         1.0083           0.00        27.2642         0.0000         17.106 2025-01-04T12:28:30
      92        41.7682         2.6668           0.00        43.1016         0.0000         16.405 2025-01-04T12:28:30
      93        26.4774         1.1833           0.00        27.0690         0.0000         16.274 2025-01-04T12:28:30
      94        42.7580         2.7028           0.00        44.1094         0.0000         16.583 2025-01-04T12:28:31
      95        88.2183        15.1943           2.00        95.8155         0.0000         17.146 2025-01-04T12:28:32
      96        53.8197         4.3278           0.00        55.9837         0.0000         17.115 2025-01-04T12:28:32
      97        43.6773         2.7991           0.00        45.0769         0.0000         16.445 2025-01-04T12:28:33
      98        55.7437         4.6143           0.00        58.0509         0.0000         15.895 2025-01-04T12:28:33
      99        58.0087         5.0811           0.00        60.5492         0.0000         15.082 2025-01-04T12:28:37
     101        40.2461         2.4284           0.00        41.4603         0.0000         16.571 2025-01-04T12:28:46
     102        75.3769         8.6097           0.00        79.6817         0.0000         16.423 2025-01-04T12:28:47
     103        52.2149         3.9768           0.00        54.2033         0.0000         16.655 2025-01-04T12:28:47
     104        70.7722         7.5182           0.00        74.5313         0.0000         16.907 2025-01-04T12:28:47
     105        80.8171         9.8248           0.00        85.7295         0.0000         17.122 2025-01-04T12:28:47
     106        74.5869         8.4321           0.00        78.8030         0.0000         16.513 2025-01-04T12:28:48
     100        62.4758         8.0882           1.00        66.5200         0.0000         16.026 2025-01-04T12:28:48
     107       103.1043        19.1922           1.00       112.7004         0.0000         16.516 2025-01-04T12:28:48
     108        81.1855        11.2189           1.00        86.7949         0.0000         16.827 2025-01-04T12:28:49
     109        86.5896        11.2766           0.00        92.2279         0.0000         16.636 2025-01-04T12:28:49
     110        67.8267         6.9724           0.00        71.3129         0.0000         17.297 2025-01-04T12:28:51
     111        89.7283        12.6130           0.00        96.0348         0.0000         16.399 2025-01-04T12:28:53
     112        82.0257        10.2349           0.00        87.1431         0.0000         16.438 2025-01-04T12:29:03
     113        59.0280         5.1547           0.00        61.6054         0.0000         16.908 2025-01-04T12:29:03
     114        83.7510        10.5568           0.00        89.0294         0.0000         16.633 2025-01-04T12:29:04
     115        94.5928        13.6084           0.00       101.3970         0.0000         16.996 2025-01-04T12:29:04
     116        29.6787         2.9275          -1.00        31.1424         0.0000         13.467 2025-01-04T12:29:04
     117        65.7888         6.3892           0.00        68.9835         0.0000         17.098 2025-01-04T12:29:04
     118        84.6648        11.1711           0.00        90.2504         0.0000         16.682 2025-01-04T12:29:04
     119        69.4021         7.4207           0.00        73.1125         0.0000         27.336 2025-01-04T12:29:04
     120        60.8603         5.6171           0.00        63.6689         0.0000         17.198 2025-01-04T12:29:05
     121        83.3898        11.0481           0.00        88.9138         0.0000         16.898 2025-01-04T12:29:05
     122        90.7358        12.5020           0.00        96.9868         0.0000         16.505 2025-01-04T12:29:06
     123        85.7055        11.7196           0.00        91.5653         0.0000         16.055 2025-01-04T12:29:09
     124        40.5704         2.7498           0.00        41.9453         0.0000         16.064 2025-01-04T12:29:19
     125        65.0102         6.3255           0.00        68.1730         0.0000         16.669 2025-01-04T12:29:20
     126        65.7671         6.5097           0.00        69.0220         0.0000         16.503 2025-01-04T12:29:21
     127        67.5155         6.8081           0.00        70.9196         0.0000         17.126 2025-01-04T12:29:21
     128        38.1323         2.2133           0.00        39.2390         0.0000         16.424 2025-01-04T12:29:21
     129        74.9765        10.1752           1.00        80.0641         0.0000         16.610 2025-01-04T12:29:21
     130        42.9546         2.6861           0.00        44.2977         0.0000         16.942 2025-01-04T12:29:21
     131        72.5426         7.9432           0.00        76.5142         0.0000         16.969 2025-01-04T12:29:21
     132        44.3376         2.8949           0.00        45.7851         0.0000         16.885 2025-01-04T12:29:22
     133        55.7720         4.7569           0.00        58.1505         0.0000         16.440 2025-01-04T12:29:22
     134        26.0368         1.0003           0.00        26.5369         0.0000         17.322 2025-01-04T12:29:23
     135        49.8710         3.9118           0.00        51.8269         0.0000         16.741 2025-01-04T12:29:26
     136        29.0508         1.2064           0.00        29.6540         0.0000         16.014 2025-01-04T12:29:35
     137        23.8523         0.8120           0.00        24.2583         0.0000         16.231 2025-01-04T12:29:36
     138        13.0317         0.2257           0.00        13.1446         0.0000         16.343 2025-01-04T12:29:37
     139        27.3371         1.4053           0.00        28.0398         0.0000         16.682 2025-01-04T12:29:37
     140        21.4613         0.7619           0.00        21.8423         0.0000         16.542 2025-01-04T12:29:37
     141        33.2295         1.6566           0.00        34.0577         0.0000         16.964 2025-01-04T12:29:38
     142        -0.4657         0.0157           0.00        -0.4578         0.0000         16.893 2025-01-04T12:29:38
     143        20.1586         0.7022           0.00        20.5097         0.0000         17.076 2025-01-04T12:29:38
     144       -20.1376         0.7057           0.00       -19.7848         0.0000         16.532 2025-01-04T12:29:39
     145        -1.5225         0.0152           0.00        -1.5149         0.0000         17.168 2025-01-04T12:29:40
     146        -4.8863         0.1302           0.00        -4.8212         0.0000         17.439 2025-01-04T12:29:40
     147         2.1311         0.0038           0.00         2.1329         0.0000         16.236 2025-01-04T12:29:42
     148       -14.0484         0.3695           0.00       -13.8637         0.0000         15.682 2025-01-04T12:29:51
     149       -22.5545         1.0180           0.00       -22.0455         0.0000         16.906 2025-01-04T12:29:53
     150       -32.5732         1.9387           0.00       -31.6039         0.0000         16.251 2025-01-04T12:29:54
     151       -22.1021         1.0919           0.00       -21.5562         0.0000         16.896 2025-01-04T12:29:54
     152        -5.3552         0.1120           0.00        -5.2992         0.0000         16.339 2025-01-04T12:29:54
     153       -39.4317         2.5586           0.00       -38.1524         0.0000         16.563 2025-01-04T12:29:55
     154        -7.1479         0.1213           0.00        -7.0873         0.0000         17.219 2025-01-04T12:29:55
     155       -36.6234         3.1691           1.00       -35.0389         0.0000         17.235 2025-01-04T12:29:56
     156       -55.2415         4.9908           0.00       -52.7461         0.0000         16.881 2025-01-04T12:29:56
     157       -49.5704         4.0891           0.00       -47.5258         0.0000         17.037 2025-01-04T12:29:57
     158       -51.0213         4.2189           0.00       -48.9119         0.0000         17.524 2025-01-04T12:29:57
     159        17.6557         4.6266           3.00        19.9690         0.0000         16.446 2025-01-04T12:29:59
     160       -52.4540         4.4503           0.00       -50.2289         0.0000         16.470 2025-01-04T12:30:08
     161       -71.2123         7.8185           0.00       -67.3031         0.0000         16.632 2025-01-04T12:30:10
     162       -56.4495         5.2052           0.00       -53.8470         0.0000         16.481 2025-01-04T12:30:10
     163       -63.4329         6.6563           0.00       -60.1047         0.0000         16.399 2025-01-04T12:30:11
     164       -38.1340         2.4938           0.00       -36.8871         0.0000         16.563 2025-01-04T12:30:11
     165       -55.6785         6.4636           1.00       -52.4468         0.0000         16.697 2025-01-04T12:30:11
     166       -50.9825         4.3319           0.00       -48.8166         0.0000         16.750 2025-01-04T12:30:11
     167       -71.3012         8.0794           0.00       -67.2615         0.0000         16.412 2025-01-04T12:30:12
     168       -66.6260         7.2182           0.00       -63.0169         0.0000         16.392 2025-01-04T12:30:13
     169       -84.5841        11.4778           0.00       -78.8452         0.0000         16.759 2025-01-04T12:30:13
     170       -83.5797        11.1246           0.00       -78.0174         0.0000         17.231 2025-01-04T12:30:15
     171       -77.8619         9.9392           0.00       -72.8924         0.0000         16.302 2025-01-04T12:30:15
     172       -77.5763         9.6562           0.00       -72.7482         0.0000         16.340 2025-01-04T12:30:24
     173       -83.4275        11.2059           0.00       -77.8246         0.0000         16.753 2025-01-04T12:30:27
     174       -79.2844        10.0941           0.00       -74.2374         0.0000         16.662 2025-01-04T12:30:27
     175       -55.0219         8.1875           1.00       -50.9282         0.0000         16.270 2025-01-04T12:30:27
     176       -60.2688         6.0026           0.00       -57.2674         0.0000         16.687 2025-01-04T12:30:28
     177       -90.4281        12.9470           0.00       -83.9546         0.0000         16.576 2025-01-04T12:30:29
     178       -83.1294        11.4398           0.00       -77.4095         0.0000         17.239 2025-01-04T12:30:29
     179       -62.9612         8.1007           1.00       -58.9108         0.0000         17.175 2025-01-04T12:30:29
     180       -74.5949        11.9623           1.00       -68.6137         0.0000         16.787 2025-01-04T12:30:30
     181       -73.5986         8.6983           0.00       -69.2495         0.0000         17.053 2025-01-04T12:30:30
     182       -85.7741        12.3303           0.00       -79.6090         0.0000         15.927 2025-01-04T12:30:31
     183       -95.1212        14.2617           0.00       -87.9903         0.0000         16.954 2025-01-04T12:30:32
     184       -34.6131         9.2493          -1.00       -29.9884         0.0000          5.194 2025-01-04T12:30:34
     185       -82.7772        11.0803           0.00       -77.2371         0.0000         16.117 2025-01-04T12:30:40
     186       -83.8438        11.2072           0.00       -78.2402         0.0000         16.181 2025-01-04T12:30:43
     187       -86.2282        12.1483           0.00       -80.1541         0.0000         16.468 2025-01-04T12:30:43
     188       -83.3388        11.4589           0.00       -77.6094         0.0000         16.228 2025-01-04T12:30:43
     189       -63.8001         6.4787           0.00       -60.5607         0.0000         16.459 2025-01-04T12:30:44
     190       -89.1496        12.7751           0.00       -82.7620         0.0000         16.056 2025-01-04T12:30:45
     191       -78.7502        10.1797           0.00       -73.6603         0.0000         17.103 2025-01-04T12:30:46
     192       -68.9134        13.1858           0.00       -62.3205         0.0000         11.939 2025-01-04T12:30:46
     193       -62.7140         6.3533           0.00       -59.5373         0.0000         16.336 2025-01-04T12:30:46
     194       -54.3641         6.9056           1.00       -50.9113         0.0000         16.983 2025-01-04T12:30:47
     195       -68.9092         8.0850           0.00       -64.8666         0.0000         16.261 2025-01-04T12:30:47
     196       -55.0667         6.1515           1.00       -51.9909         0.0000         17.120 2025-01-04T12:30:49
     197       -63.9543         6.5936           0.00       -60.6575         0.0000         16.283 2025-01-04T12:30:56
     198       -49.5909         9.1368           0.00       -45.0225         0.0000         13.339 2025-01-04T12:30:59
     199       -56.3441         5.0587           0.00       -53.8147         0.0000         16.257 2025-01-04T12:30:59
     201       -55.1279         4.9555           0.00       -52.6502         0.0000         17.144 2025-01-04T12:31:00
     202       -47.7321         3.7421           0.00       -45.8610         0.0000         16.541 2025-01-04T12:31:01
     203       -46.3550         3.6085           0.00       -44.5508         0.0000         17.594 2025-01-04T12:31:02
     204       -40.7479         2.7929           0.00       -39.3515         0.0000         16.861 2025-01-04T12:31:02
     205       -29.1531         1.4221           0.00       -28.4421         0.0000         17.257 2025-01-04T12:31:04
     206       -24.6026         1.0948           0.00       -24.0552         0.0000         16.673 2025-01-04T12:31:04
     207       -45.3816         3.9631           0.00       -43.4001         0.0000         17.239 2025-01-04T12:31:04
     208       -35.7785         2.1822           0.00       -34.6874         0.0000         16.438 2025-01-04T12:31:05
     200       -55.0624         5.0053           0.00       -52.5598         0.0000         16.957 2025-01-04T12:31:11
     209         5.5811         4.7294           0.00         7.9458         0.0000          8.003 2025-01-04T12:31:12
     210       -22.2327         0.8915           0.00       -21.7870         0.0000         15.902 2025-01-04T12:31:12
     211       -29.6456         6.2640           0.00       -26.5136         0.0000         13.630 2025-01-04T12:31:13
     212       -22.7596         0.9430           0.00       -22.2881         0.0000         16.317 2025-01-04T12:31:16
     213       -31.5003         1.7024           0.00       -30.6491         0.0000         16.167 2025-01-04T12:31:17
     214         3.3233         0.0435           0.00         3.3451         0.0000         16.585 2025-01-04T12:31:17
     215         4.1159         0.0231           0.00         4.1274         0.0000         16.508 2025-01-04T12:31:19
     216        -6.8172         0.4090           0.00        -6.6127         0.0000         16.765 2025-01-04T12:31:19
     217        23.7959         0.8171           0.00        24.2045         0.0000         16.977 2025-01-04T12:31:21
     218        14.4923         0.5417           0.00        14.7631         0.0000         16.833 2025-01-04T12:31:21
     219        15.8658         0.8129           0.00        16.2722         0.0000         16.831 2025-01-04T12:31:22
     220        37.0484         2.0180           0.00        38.0574         0.0000         26.787 2025-01-04T12:31:27
     221        11.0559         0.2118           0.00        11.1617         0.0000         16.162 2025-01-04T12:31:28
     222        47.5331         6.3039           1.00        50.6850         0.0000         16.322 2025-01-04T12:31:29
     223        19.1285         0.5478           0.00        19.4024         0.0000         16.414 2025-01-04T12:31:29
     224        25.5116         0.9274           0.00        25.9753         0.0000         15.550 2025-01-04T12:31:31
     225        84.6307        13.5502           1.00        91.4058         0.0000         16.592 2025-01-04T12:31:33
     226        13.0637         0.2203           0.00        13.1738         0.0000         16.771 2025-01-04T12:31:33
     227        75.7449        10.8105           1.00        81.1501         0.0000         17.341 2025-01-04T12:31:36
     228        39.7526         2.4911           0.00        40.9981         0.0000         17.183 2025-01-04T12:31:36
     229        69.6741         7.3608           0.00        73.3545         0.0000         16.269 2025-01-04T12:31:37
     230        73.5644         8.1947           0.00        77.6618         0.0000         17.407 2025-01-04T12:31:38
     231        57.7394         5.0818           0.00        60.2803         0.0000         16.546 2025-01-04T12:31:39
     232        90.1475        12.2216           0.00        96.2583         0.0000         16.047 2025-01-04T12:31:43
     233        52.5887         4.6174           0.00        54.8974         0.0000         15.938 2025-01-04T12:31:44
     234        78.0906        11.3794           1.00        83.7803         0.0000         15.500 2025-01-04T12:31:44
     235        75.4335         9.2859           0.00        80.0764         0.0000         15.664 2025-01-04T12:31:45
     236        60.9091         5.5256           0.00        63.6719         0.0000         16.464 2025-01-04T12:31:48
     237        62.0758         6.4412           0.00        65.2964         0.0000         16.699 2025-01-04T12:31:50
     238        39.3007         2.3703           0.00        40.4858         0.0000         16.858 2025-01-04T12:31:50
     239        72.4874         8.8086           0.00        76.8917         0.0000         15.978 2025-01-04T12:31:52
     240        55.5085         5.8424           0.00        58.4297         0.0000         17.209 2025-01-04T12:31:53
     241        84.2369        14.3597           1.00        91.4168         0.0000         16.515 2025-01-04T12:31:54
     242        93.3305        13.6765           0.00       100.1687         0.0000         16.864 2025-01-04T12:31:55
     243        75.2359         9.2997           0.00        79.8858         0.0000         16.712 2025-01-04T12:31:55
     244        88.2407        13.2388           0.00        94.8601         0.0000         16.602 2025-01-04T12:31:59
     245        40.7713         6.3463           0.00        43.9444         0.0000         16.040 2025-01-04T12:32:00
     246        43.5126         3.7901           0.00        45.4076         0.0000         16.952 2025-01-04T12:32:01
     247        73.3585        10.9697           0.00        78.8433         0.0000         16.493 2025-01-04T12:32:01
     248        47.1110         3.6737           0.00        48.9479         0.0000         15.690 2025-01-04T12:32:03
     249        51.1302         6.7860           0.00        54.5232         0.0000         16.712 2025-01-04T12:32:07
     250        28.1287         1.5890           0.00        28.9232         0.0000         16.864 2025-01-04T12:32:07
     251        54.3531         7.5112           1.00        58.1087         0.0000         16.668 2025-01-04T12:32:09
     252        38.2205         4.4916           0.00        40.4663         0.0000         16.506 2025-01-04T12:32:10
     253         1.6590         7.3333           0.00         5.3257         0.0000         16.422 2025-01-04T12:32:10
     254        52.4369         4.9218           0.00        54.8978         0.0000         16.027 2025-01-04T12:32:11
     255        37.6275         3.7318           0.00        39.4934         0.0000         15.888 2025-01-04T12:32:11
     256        28.7469        15.4122           1.00        36.4530         0.0000         12.375 2025-01-04T12:32:12
     257         4.0341         9.8653           0.00         8.9668         0.0000         16.369 2025-01-04T12:32:16
     258       -12.1904         2.4342           0.00       -10.9734         0.0000         16.477 2025-01-04T12:32:17
     259        10.6536         4.4348           0.00        12.8710         0.0000         16.235 2025-01-04T12:32:18
     260        -8.8733         1.0265           0.00        -8.3601         0.0000         16.214 2025-01-04T12:32:20
     261       -10.3396        17.6850           1.00        -1.4971         0.0000          9.661 2025-01-04T12:32:22
     262       -25.7124        10.4550           0.00       -20.4849         0.0000         16.470 2025-01-04T12:32:23
     263       -48.3293         8.1608           0.00       -44.2489         0.0000         16.786 2025-01-04T12:32:24
     264       -25.0244         2.5996           0.00       -23.7245         0.0000         16.361 2025-01-04T12:32:25
     265       -30.2079         4.0773           0.00       -28.1692         0.0000         16.602 2025-01-04T12:32:26
     266       -55.4968        17.6781           0.00       -46.6578         0.0000         17.018 2025-01-04T12:32:27
     267       -22.1457         1.7684           0.00       -21.2615         0.0000         16.404 2025-01-04T12:32:28
     268       -30.1805         9.2369           0.00       -25.5620         0.0000         17.289 2025-01-04T12:32:28
     269       -62.6743        18.2903           0.00       -53.5291         0.0000         16.463 2025-01-04T12:32:32
     270       -55.5522        11.0980           0.00       -50.0032         0.0000         15.740 2025-01-04T12:32:33
     271       -49.2037         5.1449           0.00       -46.6312         0.0000         16.622 2025-01-04T12:32:34
     272       -71.5163         8.7846           0.00       -67.1240         0.0000         16.597 2025-01-04T12:32:36
     273       -38.8815        16.0753           1.00       -30.8438         0.0000         16.242 2025-01-04T12:32:38
     274       -39.7607         8.9060           1.00       -35.3077         0.0000         16.573 2025-01-04T12:32:40
     275       -87.5007        18.7519           1.00       -78.1247         0.0000         16.234 2025-01-04T12:32:40
     276       -77.2864        10.2622           0.00       -72.1553         0.0000         17.109 2025-01-04T12:32:43
     277       -86.9649        11.9690           0.00       -80.9804         0.0000         16.610 2025-01-04T12:32:43
     278      -114.0206        22.7735           0.00      -102.6339         0.0000         16.361 2025-01-04T12:32:43
     279       -76.3761         9.9994           0.00       -71.3764         0.0000         16.488 2025-01-04T12:32:44
     280       -90.5263        13.7088           0.00       -83.6719         0.0000         16.666 2025-01-04T12:32:45
     281       -85.6068        30.9521          -1.00       -70.1308         0.0000         10.119 2025-01-04T12:32:48
     282       -82.8041        12.2673           1.00       -76.6705         0.0000         16.267 2025-01-04T12:32:48
     283       -90.7965        18.8828           0.00       -81.3550         0.0000         15.718 2025-01-04T12:32:49
     284       -94.1412        13.9168           0.00       -87.1828         0.0000         16.637 2025-01-04T12:32:51
     285      -117.1084        22.8765           0.00      -105.6701         0.0000         16.333 2025-01-04T12:32:52
     286      -128.6438        26.3104           0.00      -115.4886         0.0000         16.309 2025-01-04T12:32:57
     287      -113.3899        19.9743           0.00      -103.4028         0.0000         16.886 2025-01-04T12:32:57
     288       -96.5435        15.1858           0.00       -88.9506         0.0000         16.034 2025-01-04T12:32:59
     289      -105.9645        18.0432           0.00       -96.9429         0.0000         16.583 2025-01-04T12:33:00
     290      -140.9604        32.2285           0.00      -124.8461         0.0000         16.722 2025-01-04T12:33:00
     291      -102.4552        17.3351           0.00       -93.7876         0.0000         16.563 2025-01-04T12:33:01
     292      -106.8178        18.3120           0.00       -97.6618         0.0000         16.924 2025-01-04T12:33:02
     293      -119.9024        23.3473           0.00      -108.2287         0.0000         16.062 2025-01-04T12:33:05
     294      -115.7596        32.4994           0.00       -99.5099         0.0000         16.484 2025-01-04T12:33:05
     295      -108.2360        22.3974           0.00       -97.0373         0.0000         16.300 2025-01-04T12:33:05
     296       -89.1964        12.8063           0.00       -82.7933         0.0000         16.456 2025-01-04T12:33:07
     297       -97.4526        15.4554           0.00       -89.7249         0.0000         16.352 2025-01-04T12:33:09
     298      -140.9735        30.9565           0.00      -125.4953         0.0000         16.885 2025-01-04T12:33:13
     299       -90.5751        13.5151           0.00       -83.8176         0.0000         16.788 2025-01-04T12:33:13
     301       -67.6509         7.8960           0.00       -63.7029         0.0000         16.023 2025-01-04T12:33:17
     302      -102.1813        16.6227           0.00       -93.8700         0.0000         16.500 2025-01-04T12:33:17
     303       -85.0713        11.5113           0.00       -79.3156         0.0000         17.231 2025-01-04T12:33:17
     304       -66.4440         7.2672           0.00       -62.8104         0.0000         16.649 2025-01-04T12:33:18
     305       -76.1360         9.5227           0.00       -71.3746         0.0000         16.245 2025-01-04T12:33:21
     306       -18.7356         4.0217           2.00       -16.7248         0.0000         16.100 2025-01-04T12:33:21
     307       -12.9473         3.8219           2.00       -11.0363         0.0000         16.473 2025-01-04T12:33:22
     308       -37.6563         2.6316           0.00       -36.3405         0.0000         16.613 2025-01-04T12:33:24
     300       -71.1280         8.4577           0.00       -66.8991         0.0000         16.348 2025-01-04T12:33:24
