         Reward       Distance
        91.3300         0.3948
        59.1900         0.2635
        17.2500         0.0987
        76.5300         0.3597
        14.7200         0.0971
        70.0850         0.3559
        57.9250         0.2841
        41.9200         0.2151
        14.9050         0.0955
        79.8300         0.3651
        15.8950         0.0987
        44.3550         0.2196
        95.4300         0.4533
        55.8000         0.2635
        52.9050         0.2699
        15.0550         0.0978
        43.9450         0.2132
        14.4900         0.0981
       126.5000         0.5691
        54.6300         0.2749
       109.0050         0.4821
        14.6500         0.0962
       101.5850         0.4537
        14.5700         0.0993
        43.7800         0.2202
        59.2750         0.2841
        83.2150         0.3565
        15.0350         0.0993
        14.0250         0.0990
        14.3800         0.0993
        73.6150         0.3559
       142.7250         0.6169
       143.4550         0.6413
        43.0000         0.2180
       100.5700         0.4540
        41.2950         0.2180
        14.7950         0.0987
        99.0600         0.4480
        73.4900         0.3565
        42.6000         0.2148
       100.6850         0.4556
        55.3400         0.2629
        60.9600         0.2841
        14.1800         0.0987
        73.9550         0.3559
        44.8450         0.2214
        50.1350         0.2170
        54.8850         0.2755
        45.8300         0.2205
        42.5050         0.2151
       102.4800         0.4470
        56.1850         0.2594
       113.4800         0.4812
        84.9550         0.3559
        40.3250         0.2180
        14.1900         0.0993
        14.5200         0.0952
        14.4550         0.0981
        13.9900         0.0981
        15.0650         0.0949
        15.1850         0.0978
        43.2000         0.2158
        15.5300         0.0955
       114.2050         0.5308
        42.6800         0.2214
        76.1750         0.3568
        44.5650         0.2284
        83.2200         0.3910
        78.9700         0.3572
       109.7950         0.4790
        64.8800         0.2841
        43.4100         0.2177
        15.1400         0.0984
        80.4050         0.3568
        14.9850         0.0943
        73.9050         0.3572
        43.5700         0.2180
        57.5600         0.2746
       102.0450         0.4537
       106.4850         0.4824
        48.1900         0.2284
        14.0850         0.0987
        97.9400         0.4480
        14.8900         0.0936
        97.1500         0.4537
        73.5750         0.3568
        58.5200         0.2841
        72.9450         0.3568
        40.5150         0.2170
        42.8850         0.2129
        16.1700         0.0974
        14.8450         0.0993
        15.9200         0.0984
        14.1900         0.0993
        44.4500         0.2196
        14.3800         0.0984
       114.4550         0.5302
        61.2950         0.2749
       103.2150         0.4821
        15.1550         0.0993
        45.0650         0.2199
        14.6250         0.0974
        43.4500         0.2158
       106.6100         0.5293
        15.4800         0.0971
       106.6650         0.4834
        50.5500         0.2600
        72.9900         0.3565
        14.8250         0.0987
        15.4150         0.0943
        42.2850         0.2151
        56.4200         0.2841
        16.6050         0.0968
        76.4350         0.3565
        41.3400         0.2180
        40.8600         0.2180
        41.4650         0.2142
        40.5400         0.2284
        15.0700         0.0993
        14.6900         0.0993
       104.5300         0.4476
        82.5900         0.3594
        43.9950         0.2227
        88.6950         0.3916
        46.4950         0.2196
       140.0600         0.6185
        82.7400         0.3572
        14.3250         0.0984
        82.6650         0.3562
        43.6000         0.2177
        15.3050         0.0974
        44.8400         0.2256
        89.6150         0.3958
        85.2250         0.3942
        42.2350         0.2132
        43.6850         0.2180
        15.0850         0.0946
       106.0400         0.4793
        77.0750         0.3562
         5.2750         0.2284
        46.3400         0.2142
        78.6950         0.3594
        47.2500         0.2211
        46.3450         0.2227
        15.0400         0.0940
        75.6350         0.3565
        74.7150         0.3568
        97.8800         0.4511
        96.4350         0.4524
         3.5000         0.2284
        40.1100         0.2145
        14.9650         0.0946
        40.1300         0.2148
        43.6800         0.2154
        97.2750         0.4454
        46.7600         0.2252
        98.7250         0.4546
        75.4700         0.3575
        14.5350         0.0997
        39.4050         0.2142
        16.2250         0.0974
        15.3900         0.0959
        98.6750         0.4476
        14.7550         0.0933
        42.3800         0.2246
       115.5600         0.5286
        14.0350         0.0987
        79.4300         0.3635
        57.5700         0.2841
       135.3000         0.6185
        72.0350         0.3550
        15.3200         0.1000
        42.3950         0.2224
        38.1650         0.2284
       120.6450         0.5653
        15.3200         0.1000
       120.4800         0.5239
        15.5300         0.0940
        80.2500         0.3562
        45.4350         0.2237
        52.6850         0.2499
        45.5650         0.2173
        80.5250         0.3556
        93.9600         0.4521
        55.9000         0.2841
        44.3600         0.2284
        15.4300         0.0981
        45.9350         0.2284
       101.2800         0.4524
        15.4850         0.0959
        44.3600         0.2227
        44.0300         0.2205
        39.3250         0.2148
        77.9150         0.3568
        15.1550         0.0952
        14.0350         0.0997
        92.6450         0.4467
        14.0350         0.0997
        15.9500         0.0946
        43.4500         0.2224
        14.4400         0.0933
       122.7100         0.5672
        57.0550         0.2759
       109.5300         0.4866
        14.7950         0.0987
       138.9500         0.6409
       101.2300         0.4533
        49.6900         0.2233
        74.1800         0.3638
        48.4200         0.2205
       141.3100         0.6416
        44.9700         0.2284
        16.4600         0.0940
        15.3200         0.1000
        79.0250         0.3597
        76.3650         0.3591
       101.2450         0.4483
        54.8000         0.2841
        51.6800         0.2550
        53.3900         0.2746
        14.7650         0.0981
        52.8000         0.2635
       111.6800         0.5293
        50.0300         0.2626
        15.1300         0.0955
        59.0900         0.2717
        77.3900         0.3559
        15.3200         0.1000
        15.0450         0.0943
        14.5350         0.0997
        14.0350         0.0997
       137.0150         0.6207
        43.5000         0.2167
        79.2600         0.3594
        61.5400         0.2841
        14.1900         0.0993
        80.9550         0.3594
        43.7100         0.2221
        15.6250         0.0940
        98.4050         0.4537
        14.3400         0.0930
        14.0350         0.0997
        14.5700         0.0993
        14.3250         0.0984
        42.2000         0.2183
        14.7850         0.0981
        97.6700         0.4533
        39.4100         0.2151
       175.8600         0.7817
        83.0600         0.3904
        14.0250         0.0990
        39.1600         0.2151
        44.8350         0.2221
        42.4100         0.2227
        58.7650         0.2711
        93.5450         0.4524
        14.5350         0.0997
        96.6250         0.4480
        98.4150         0.4514
        42.4750         0.2186
        44.9950         0.2202
        73.8000         0.3556
        96.9500         0.4540
        99.3900         0.4556
       132.6500         0.5663
        71.0750         0.3572
        90.4150         0.3904
        14.5700         0.0993
        93.6450         0.4533
        41.6750         0.2214
       138.5150         0.6416
        14.1850         0.0978
        75.4050         0.3565
        54.1050         0.2708
        44.0550         0.2183
        91.2550         0.4502
        15.5350         0.0993
        68.8250         0.3559
        15.4850         0.0959
        14.0350         0.0997
        15.5750         0.0955
        14.0350         0.0997
        41.9850         0.2151
        78.2850         0.3550
        71.3100         0.3562
        69.6950         0.3562
        43.4400         0.2284
        14.5300         0.0993
       140.2200         0.6191
        43.1950         0.2167
        39.6800         0.2148
       103.0300         0.4828
        99.3600         0.4470
        14.3900         0.0936
        61.4950         0.2841
        14.5350         0.0997
        45.0350         0.2167
        91.5900         0.4518
       111.3900         0.5296
        73.5300         0.3562
        39.2100         0.2151
       102.6250         0.4537
        39.9500         0.2139
       104.8850         0.4824
       100.3350         0.4796
        74.2300         0.3648
        41.4000         0.2192
        43.1000         0.2243
        73.7550         0.3562
        39.6900         0.2139
       120.9500         0.5650
        14.2800         0.0933
        68.8900         0.3562
        39.7850         0.2148
        45.4100         0.2183
        14.6100         0.0943
        56.1850         0.2841
         0.4500         0.2284
        14.6100         0.0943
        72.3750         0.3565
        43.9750         0.2284
        14.0350         0.0997
        41.4550         0.2243
        14.0350         0.0997
        14.1000         0.0955
        51.4200         0.2727
        50.9700         0.2841
        14.0350         0.0997
        56.4050         0.2762
        14.5700         0.0993
        76.7750         0.3644
        14.0350         0.0997
        72.9400         0.3553
        74.1950         0.3559
        40.2000         0.2192
        75.6850         0.3556
        14.0350         0.0997
        14.6100         0.0943
        14.0350         0.0997
        14.5700         0.0993
        14.0350         0.0997
        14.5350         0.0997
       108.0350         0.4824
        14.0350         0.0997
        58.2300         0.2661
        37.9750         0.2135
        -1.3550         0.2284
        70.6150         0.3568
        57.8800         0.2673
        68.3850         0.3553
        75.0050         0.3556
        70.3250         0.3562
        72.3100         0.3553
        14.0350         0.0997
        14.0350         0.0997
        42.2900         0.2180
        40.3350         0.2186
        43.0350         0.2284
        45.4950         0.2240
       104.0200         0.4802
        42.6100         0.2091
        42.4850         0.2218
        56.7200         0.2841
        92.1950         0.4476
        44.0300         0.2284
        41.3950         0.2177
        74.1950         0.3553
        15.5350         0.0993
        14.3800         0.0984
       102.6850         0.4831
        43.3750         0.2170
        90.5400         0.4540
        14.8600         0.0952
        75.3150         0.3559
       114.1450         0.5312
        15.6150         0.0949
        72.0850         0.3562
       138.8500         0.6264
        94.0750         0.4549
        41.1200         0.2183
        39.9100         0.2148
        14.0350         0.0997
        69.9250         0.3568
        14.6100         0.0943
        37.9750         0.2135
        97.1100         0.4540
        14.6100         0.0943
        41.2500         0.2208
        42.8050         0.2246
        14.5350         0.0997
        71.7200         0.3553
        95.1300         0.4527
        41.8150         0.2199
        52.6150         0.2581
       103.9300         0.4537
        14.5350         0.0997
        98.3200         0.4828
        41.6150         0.2177
        43.1850         0.2224
        97.1650         0.4537
        78.3600         0.3901
        44.5650         0.2167
        15.7500         0.0946
       100.7800         0.4812
        99.9200         0.4552
        37.9750         0.2135
        41.9350         0.2189
       100.3150         0.4533
        15.2750         0.0946
        14.0250         0.0990
        72.7400         0.3568
        41.5300         0.2189
        93.0950         0.4537
        52.9400         0.2626
        14.6100         0.0943
        72.3650         0.3575
        43.0450         0.2227
       123.1800         0.5682
        59.4600         0.2841
        92.7700         0.4533
        39.7600         0.2145
        14.5350         0.0997
        14.5350         0.0997
        74.3600         0.3572
        49.6200         0.2588
        76.2300         0.3568
        97.1950         0.4537
        97.8750         0.4834
        72.3050         0.3568
        95.4950         0.4549
        15.4700         0.1000
        41.0100         0.2243
        54.8750         0.2841
        76.7800         0.3565
        14.5350         0.0997
       127.5550         0.5644
        42.3150         0.2243
        43.7600         0.2154
        14.5700         0.0993
        70.0500         0.3565
        43.2500         0.2186
        15.0700         0.0993
        41.3100         0.2186
        42.5250         0.2199
        43.2150         0.2284
        40.8600         0.2170
        39.3050         0.2158
        97.6800         0.4824
        59.4450         0.2841
        39.1550         0.2132
        39.6050         0.2148
        14.3400         0.0930
        14.5350         0.0997
        69.4950         0.3553
        42.2400         0.2151
        45.8050         0.2177
        56.0350         0.2642
        53.1100         0.2841
        56.0850         0.2841
        42.0400         0.2211
        74.1600         0.3565
        76.4100         0.3638
        73.0900         0.3638
        43.2400         0.2164
        14.5350         0.0997
        58.9900         0.2841
        40.2600         0.2126
        14.5350         0.0997
        15.6050         0.0943
        70.3100         0.3553
        77.4200         0.3565
        49.3600         0.2566
        93.8300         0.4521
        40.8750         0.2145
        14.1900         0.0993
        92.1600         0.4524
        92.9600         0.4457
        69.3950         0.3550
        15.1100         0.0955
        42.0850         0.2164
        75.2300         0.3559
        14.5350         0.0997
        14.2500         0.0955
        97.2100         0.4828
        78.1200         0.3559
        93.7400         0.4461
        99.4700         0.4499
        72.9350         0.3556
        42.3150         0.2183
        43.5100         0.2208
        72.8200         0.3562
        75.4050         0.3559
        42.0050         0.2161
        99.6050         0.4831
        14.5350         0.0997
        42.2550         0.2256
        16.3200         0.0952
        41.7750         0.2189
        14.0450         0.0993
        41.8500         0.2256
        14.5350         0.0997
       123.3700         0.5717
        52.3850         0.2642
        14.5350         0.0997
        69.4250         0.3565
        14.5350         0.0997
        42.0300         0.2284
        42.7450         0.2158
        78.4050         0.3565
        97.2750         0.4524
        14.6100         0.0943
        39.5250         0.2170
        56.1550         0.2705
        93.3350         0.4537
        91.3600         0.4537
        71.0000         0.3644
        90.1200         0.4537
        38.8650         0.2148
        69.4700         0.3565
        14.1900         0.0993
        73.1050         0.3556
       100.4100         0.4809
        47.4050         0.2246
        14.3900         0.0936
        40.9300         0.2173
        42.1300         0.2205
        73.7250         0.3565
        58.5150         0.2683
        72.7400         0.3638
       105.2600         0.4831
         0.8900         0.2284
        72.8000         0.3565
        41.8850         0.2196
        38.2250         0.2135
        14.5350         0.0997
        14.1900         0.0993
        51.4550         0.2626
       107.6350         0.5305
         0.8900         0.2284
        49.0150         0.2224
        40.7650         0.2161
        72.9800         0.3562
        37.9750         0.2135
        72.0350         0.3550
        14.5350         0.0997
        70.9100         0.3562
        14.5350         0.0997
        55.4100         0.2600
        50.5450         0.2559
        14.7700         0.0940
        43.2300         0.2177
        76.8250         0.3575
        39.1450         0.2154
        39.8150         0.2148
        47.6500         0.2556
        43.2250         0.2252
        40.3000         0.2151
        75.9850         0.3550
        41.8550         0.2151
        45.9300         0.2205
        55.2800         0.2841
        47.1100         0.2556
        42.8550         0.2240
        94.4900         0.4540
        73.5900         0.3565
        43.3900         0.2173
        39.5950         0.2145
       101.4550         0.4828
        75.6050         0.3648
        38.3700         0.2151
        52.5650         0.2664
        55.2100         0.2841
        74.5300         0.3556
        73.6900         0.3553
        38.2250         0.2135
        14.5350         0.0997
        90.9000         0.4537
        14.0350         0.0997
        15.3200         0.1000
       102.7150         0.4818
       103.9300         0.4843
        76.5700         0.3559
       136.3050         0.6330
        14.1000         0.0955
        53.7200         0.2841
        74.4250         0.3559
        70.9400         0.3638
        43.3500         0.2196
        42.7500         0.2237
        42.0550         0.2218
        15.7550         0.0943
        72.7250         0.3550
        40.7050         0.2186
        41.7050         0.2214
        92.4400         0.4533
        14.5350         0.0997
        14.5350         0.0997
        71.6000         0.3553
        41.2850         0.2142
        50.2750         0.2623
        93.6100         0.4537
        72.2250         0.3550
        91.1800         0.4533
        39.9650         0.2148
        41.4450         0.2177
        58.7050         0.2841
        42.1050         0.2240
        44.4150         0.2205
        43.2850         0.2196
        79.5950         0.3904
        71.5700         0.3556
        14.5350         0.0997
        40.7700         0.2158
        54.3700         0.2841
        77.0950         0.3926
        56.4500         0.2841
        43.9350         0.2224
        43.6950         0.2211
        42.7500         0.2233
        50.7800         0.2521
        76.6150         0.3594
        98.4350         0.4824
       141.2450         0.6400
        45.8250         0.2237
        39.3450         0.2151
        14.1000         0.0955
        75.2050         0.3562
        71.6800         0.3556
        96.7150         0.4818
        70.1750         0.3562
       171.2100         0.7817
        96.8550         0.4812
        93.1400         0.4540
        57.1100         0.2841
       107.5250         0.5261
        71.2500         0.3568
        74.8450         0.3568
        71.2850         0.3562
        14.1000         0.0955
        56.4450         0.2736
        73.9300         0.3648
        39.7850         0.2135
        44.3500         0.2224
        41.2600         0.2240
        14.3250         0.0984
        53.1750         0.2702
        74.8200         0.3562
        75.0900         0.3565
       109.0850         0.5315
        69.3900         0.3553
        14.6100         0.0943
        14.5350         0.0997
        77.4300         0.3939
        50.5150         0.2683
        14.5350         0.0997
        42.6300         0.2214
        39.9450         0.2164
        14.5350         0.0997
       106.8900         0.5289
        43.6150         0.2196
        97.6900         0.4834
        53.7900         0.2841
        54.1000         0.2841
        70.9650         0.3553
        96.5500         0.4533
        14.5350         0.0997
        43.0300         0.2211
        92.1150         0.4527
        74.0150         0.3568
        39.4300         0.2151
        58.9700         0.2841
        98.8450         0.4824
        72.7450         0.3568
        39.0650         0.2129
        53.3950         0.2721
        75.4200         0.3572
        39.2750         0.2158
        95.8600         0.4824
        90.0400         0.4533
        40.4300         0.2218
        43.0550         0.2151
        42.4300         0.2167
        41.2600         0.2284
        43.0550         0.2214
        43.6950         0.2227
        52.4900         0.2841
        94.6000         0.4451
        49.9750         0.2604
        42.4900         0.2227
        14.0350         0.0997
        14.0350         0.0997
       173.0550         0.7820
        14.0350         0.0997
        43.1200         0.2211
       104.5000         0.4831
        70.1600         0.3559
        55.9850         0.2755
        42.5250         0.2205
        72.0250         0.3562
        91.5500         0.4505
        41.4150         0.2151
        43.7350         0.2192
       -10.4150         0.1879
        70.3300         0.3565
       102.1900         0.4796
        96.2750         0.4527
        71.0500         0.3556
        73.4000         0.3550
        14.0350         0.0997
       273.1450         1.0000
        91.1100         0.4540
        37.9750         0.2135
       -10.4150         0.1879
        14.0350         0.0997
        14.8000         0.0990
        42.6250         0.2233
        40.1450         0.2139
        41.9750         0.2173
        42.1200         0.2214
        72.7550         0.3565
        14.8000         0.0990
        71.7450         0.3556
        79.1250         0.3578
        41.0400         0.2164
        42.0500         0.2221
        94.0750         0.4521
        90.2550         0.4524
       101.5000         0.4824
       100.3200         0.4821
        92.2850         0.4533
        42.7700         0.2240
        74.5000         0.3572
        47.6050         0.2559
        40.3750         0.2205
        45.3100         0.2167
        75.8150         0.3581
        52.4700         0.2594
        99.4450         0.4540
        89.4550         0.4476
       133.6650         0.6223
        42.5900         0.2218
        75.3350         0.3565
        50.2750         0.2657
        52.6400         0.2699
        41.1550         0.2199
        93.3700         0.4540
        14.5350         0.0997
       101.3100         0.4805
        70.2450         0.3575
        14.0350         0.0997
        73.3600         0.3578
        41.9250         0.2214
        39.6100         0.2132
        41.2600         0.2237
        39.2350         0.2151
        54.6800         0.2841
        43.2850         0.2218
        41.0800         0.2142
        70.8100         0.3556
        45.5850         0.2284
        78.3300         0.3572
        73.1350         0.3572
        41.8450         0.2233
        70.8200         0.3568
        43.9050         0.2192
        95.6800         0.4540
        41.3850         0.2218
        42.6000         0.2284
        42.2750         0.2189
        41.1100         0.2192
        70.5450         0.3565
        88.0700         0.4407
        39.0600         0.2167
        39.0650         0.2129
        42.5750         0.2230
        14.5350         0.0997
        53.7000         0.2673
        42.5650         0.2183
        39.1750         0.2154
        94.2800         0.4473
        38.3700         0.2151
        39.5650         0.2129
        99.0600         0.4533
        41.1050         0.2192
        79.0700         0.3939
        38.8300         0.2132
       121.3950         0.5672
        39.0650         0.2129
        40.7650         0.2177
        73.7350         0.3575
       135.6800         0.6409
       134.2500         0.6191
        97.4750         0.4537
        91.7550         0.4454
        14.5350         0.0997
        91.0550         0.4505
        97.7050         0.4511
        14.5350         0.0997
        40.4450         0.2148
        70.1100         0.3568
        68.6250         0.3572
        92.9300         0.4540
        43.4500         0.2189
        44.4400         0.2246
        94.4800         0.4483
        14.5350         0.0997
        38.5300         0.2151
        42.2550         0.2240
        93.1500         0.4540
        40.9200         0.2218
        46.3550         0.2284
        14.2950         0.0987
        43.1200         0.2284
        42.8050         0.2233
        43.4750         0.2230
        44.0200         0.2224
        94.1550         0.4537
        43.0400         0.2284
        71.2150         0.3568
        72.0200         0.3575
        14.5350         0.0997
        14.5350         0.0997
        48.3050         0.2591
        69.5800         0.3565
        39.6500         0.2148
        71.6300         0.3575
        40.1550         0.2205
        40.5200         0.2183
        39.4800         0.2161
        91.5650         0.4537
        91.1250         0.4530
        41.1950         0.2240
        40.2300         0.2158
        73.1500         0.3562
        43.7700         0.2196
        51.4350         0.2667
        15.7650         0.0955
        42.5000         0.2189
        43.2650         0.2240
        69.7300         0.3550
        41.8550         0.2214
        91.1400         0.4533
        14.0350         0.0997
        43.9200         0.2211
        93.7100         0.4540
        41.4250         0.2183
        99.1150         0.4790
        14.0350         0.0997
        43.4500         0.2284
        40.6950         0.2233
        50.6100         0.2727
       100.1000         0.4821
        79.4850         0.3904
        37.9750         0.2135
        40.8150         0.2227
        51.9900         0.2588
        69.6150         0.3556
        73.2050         0.3572
        89.4700         0.4537
        40.3000         0.2211
        74.9150         0.3550
        56.1200         0.2730
        51.2300         0.2581
        41.0250         0.2205
        44.5800         0.2214
        69.8000         0.3559
        39.1600         0.2151
        72.1050         0.3565
        41.2200         0.2173
        92.5550         0.4540
       118.5800         0.5647
        90.4200         0.4540
       101.2950         0.4796
        99.4550         0.4834
        45.0550         0.2249
        41.4400         0.2211
        42.7900         0.2196
        54.8800         0.2841
        70.4100         0.3568
        42.2850         0.2240
        14.0350         0.0997
        68.6000         0.3550
        39.5650         0.2129
        40.9250         0.2167
        43.1000         0.2196
        -0.0600         0.2284
        90.6150         0.4470
        42.6900         0.2202
        -0.0600         0.2284
        14.0350         0.0997
        73.8900         0.3572
        73.4200         0.3568
        14.0350         0.0997
       100.5800         0.4828
        71.1900         0.3562
        97.9500         0.4796
       100.1350         0.4834
        79.9000         0.3923
        14.0350         0.0997
        69.5800         0.3559
        14.0350         0.0997
        43.8200         0.2284
       100.2450         0.4812
        69.7650         0.3565
        41.6750         0.2177
        51.5500         0.2755
        14.1000         0.0955
        43.3700         0.2205
        14.5350         0.0997
       121.7450         0.5679
        37.9750         0.2135
        43.0450         0.2284
        72.1750         0.3568
        14.0350         0.0997
       120.4550         0.5707
        56.4750         0.2841
        77.4550         0.3923
        41.2600         0.2284
        42.9700         0.2224
        36.5150         0.2284
        51.5150         0.2692
        78.1000         0.3932
        42.0550         0.2164
        93.8000         0.4537
        44.1750         0.2240
        41.6150         0.2154
       127.3400         0.6261
        14.5350         0.0997
       170.2850         0.7820
       117.1400         0.5682
        39.2750         0.2158
        71.5800         0.3568
        90.8750         0.4549
       103.2050         0.4537
        14.3250         0.0984
        73.9300         0.3559
        50.8800         0.2566
        75.7550         0.3568
        72.7150         0.3553
        91.5050         0.4476
        75.1150         0.3572
        89.5100         0.4486
        89.7450         0.4499
        51.6950         0.2619
        52.6700         0.2699
        14.5350         0.0997
        41.9550         0.2284
        14.5350         0.0997
        42.4250         0.2173
        14.0350         0.0997
        92.1650         0.4495
        59.0050         0.2711
        94.2050         0.4476
        72.8800         0.3559
        70.3300         0.3562
        38.8900         0.2148
        75.4650         0.3556
        70.7100         0.3562
        33.2100         0.2284
        42.0000         0.2243
       106.5900         0.5289
        14.5350         0.0997
        45.1550         0.2284
        73.1650         0.3648
        70.1700         0.3565
        41.1800         0.2237
        88.7300         0.4454
        70.9950         0.3565
        54.1050         0.2841
        14.5350         0.0997
        92.6200         0.4533
        71.5550         0.3556
        99.2950         0.4821
        69.8500         0.3553
       107.0700         0.5299
        73.2900         0.3565
        69.6600         0.3550
        90.4600         0.4540
        92.5500         0.4556
        40.5650         0.2177
        95.8650         0.4527
        72.5850         0.3559
        68.5500         0.3553
        39.6200         0.2183
        93.3750         0.4533
        72.4950         0.3572
        73.3450         0.3572
        94.9700         0.4476
        71.1750         0.3565
        90.6400         0.4533
       119.6300         0.5679
       119.5600         0.5666
        44.6300         0.2256
        91.1150         0.4533
        14.0350         0.0997
       115.3750         0.5691
        44.3200         0.2243
       109.7050         0.5302
        91.7050         0.4533
        13.7700         0.0946
        41.9800         0.2189
        90.8500         0.4530
        41.0100         0.2284
        14.5350         0.0997
        14.6100         0.0943
        69.9950         0.3559
        45.0350         0.2284
        43.1200         0.2284
        93.6250         0.4454
        41.6250         0.2284
        42.6850         0.2284
        91.1000         0.4533
        91.4100         0.4533
        41.3250         0.2237
        38.8650         0.2158
        40.7400         0.2237
        42.2100         0.2208
        40.2400         0.2148
        55.1550         0.2717
        39.2750         0.2158
        71.9400         0.3562
        95.3400         0.4821
        97.0100         0.4828
        49.6800         0.2502
       120.7900         0.5653
        44.1850         0.2284
        53.2450         0.2559
        48.4800         0.2518
        93.7750         0.4546
        48.7250         0.2515
       117.8000         0.5660
        42.2300         0.2284
        48.6300         0.2572
        52.4350         0.2841
        95.3400         0.4527
        54.2250         0.2736
       107.5500         0.4786
        38.3300         0.2139
        41.6500         0.2208
        71.7050         0.3556
        72.5200         0.3559
       119.0050         0.5641
        41.0100         0.2284
        40.2900         0.2192
        39.9750         0.2196
        93.1700         0.4533
        -0.4050         0.2284
        92.8950         0.4562
        72.6350         0.3556
        43.9250         0.2569
        41.9600         0.2249
        54.6700         0.2841
        69.9650         0.3559
        69.3950         0.3575
        91.2700         0.4537
        39.8700         0.2180
        14.5350         0.0997
        42.6450         0.2252
        25.7400         0.2749
        40.7200         0.2284
        53.3600         0.2724
        14.5350         0.0997
        98.9800         0.4821
        69.3450         0.3550
        69.3400         0.3550
        76.4950         0.3904
        41.7950         0.2230
        93.0850         0.4540
        68.8250         0.3550
        94.0800         0.4533
        42.4800         0.2284
        54.3450         0.2841
        41.4900         0.2243
        68.9000         0.3550
        42.5800         0.2199
        53.9850         0.2841
        89.4350         0.4489
        39.0800         0.2167
        99.7250         0.4828
        69.5800         0.3562
        56.3300         0.2841
        14.5350         0.0997
        38.5300         0.2151
        92.7550         0.4540
        40.9450         0.2199
        41.1450         0.2205
        77.0600         0.3901
        39.1650         0.2161
        88.8400         0.4502
        77.1800         0.3910
        97.1100         0.4821
       169.2200         0.7814
        93.9650         0.4527
        69.7050         0.3543
        71.1000         0.3515
        90.5300         0.4480
       107.0850         0.5293
        91.6900         0.4537
        97.9150         0.4818
        89.6300         0.4537
        94.0900         0.4533
        74.5500         0.3578
        14.0350         0.0997
        38.6200         0.2151
        48.3150         0.2597
        93.9600         0.4540
        91.0000         0.4540
        41.0800         0.2173
        37.9750         0.2135
        38.2250         0.2135
        97.6450         0.4834
        40.0700         0.2167
        99.7400         0.4831
        95.8850         0.4821
        92.1150         0.4527
        14.5350         0.0997
        41.8450         0.2177
       126.8000         0.6204
        73.5900         0.3572
        91.5350         0.4533
        14.5350         0.0997
       100.0950         0.4821
        48.9050         0.2645
        98.5600         0.4767
        70.6700         0.3572
       168.4850         0.7814
        78.6300         0.3942
        91.0600         0.4540
        14.0350         0.0997
        89.7550         0.4537
        53.3250         0.2841
       105.8650         0.5293
        79.3250         0.4040
        38.9100         0.2151
        42.5050         0.2161
        53.6350         0.2841
        76.7850         0.3935
        40.8850         0.2183
       279.9250         1.0000
        43.0600         0.2284
        70.2200         0.3565
        40.8150         0.2221
        69.3400         0.3565
        96.0250         0.4549
       113.6900         0.5296
        41.9200         0.2284
        91.2250         0.4546
        50.3100         0.2667
        99.0200         0.4828
        71.7700         0.3641
        92.0100         0.4540
        91.5550         0.4540
        41.1300         0.2208
       118.2450         0.5647
        49.4150         0.2604
        78.2150         0.3907
        73.4000         0.3559
       173.1000         0.7817
       118.8150         0.5675
        71.8250         0.3531
        39.9800         0.2151
        71.2000         0.3556
        92.9650         0.4476
        68.6900         0.3534
        99.9250         0.4780
        93.2350         0.4473
        97.7750         0.4831
        98.8400         0.4824
        41.4500         0.2170
        42.6200         0.2256
        42.9700         0.2230
        99.6300         0.4821
        97.1650         0.4824
       100.2800         0.4834
        37.9750         0.2135
        15.0700         0.0993
       130.4450         0.6409
        37.9750         0.2135
        40.4050         0.2145
        53.6250         0.2841
        92.0850         0.4533
        90.9850         0.4540
        14.5350         0.0997
        53.1100         0.2841
        96.1750         0.4821
        41.0550         0.2249
        41.3700         0.2205
        14.0350         0.0997
        40.9750         0.2199
        40.6750         0.2227
       131.0200         0.6406
        41.8850         0.2170
        90.0200         0.4514
        41.0950         0.2233
        40.5550         0.2211
        41.3800         0.2221
       107.0550         0.5305
       106.7200         0.5293
        40.7700         0.2199
        14.5350         0.0997
        69.3550         0.3572
        41.2650         0.2246
        41.6400         0.2186
        97.4150         0.4799
        94.5000         0.4540
       -10.4150         0.1879
        71.6200         0.3572
        97.7800         0.4828
        14.5350         0.0997
        98.1500         0.4818
       131.4500         0.6191
       -10.4150         0.1879
        96.0900         0.4521
        49.9900         0.2559
        70.7850         0.3568
       164.1850         0.7817
        92.0800         0.4533
        80.4750         0.3638
        90.5200         0.4549
        42.8250         0.2237
        37.9750         0.2135
        43.5250         0.2284
        43.2200         0.2284
       133.8700         0.6220
        70.2350         0.3565
       100.3450         0.4796
        89.4700         0.4495
        92.6650         0.4533
        93.4000         0.4533
        48.9150         0.2613
        54.6650         0.2841
        89.1400         0.4454
       102.6750         0.4780
       130.5550         0.6394
        69.3850         0.3562
        70.5750         0.3568
        97.0100         0.4809
        90.9700         0.4543
        41.6800         0.2173
        37.9750         0.2135
        41.2600         0.2284
        93.9100         0.4527
        49.5300         0.2651
        44.3600         0.2841
        42.1250         0.2746
        42.4100         0.2186
        54.3250         0.2692
        42.2000         0.2284
        67.6050         0.3540
        47.4750         0.2547
        72.4300         0.3635
        47.4950         0.2613
        49.9550         0.2604
        93.7400         0.4533
        47.4950         0.2613
        48.4600         0.2645
       140.4450         0.6409
        38.3700         0.2151
       102.0850         0.4831
        40.8150         0.2161
        72.6450         0.3562
        50.7300         0.2597
        92.0350         0.4537
        43.5900         0.2211
        70.8000         0.3527
        74.9250         0.3543
        66.0100         0.3559
        91.2000         0.4473
        89.7650         0.4518
        92.4800         0.4511
        99.0700         0.4831
